2026-06-08 21:51:46.257 | INFO    | src.core:run_sign_in:57 - ============================================================
2026-06-08 21:51:46.257 | INFO    | src.core:run_sign_in:58 -                           定位打卡
2026-06-08 21:51:46.257 | INFO    | src.core:run_sign_in:59 - ============================================================
2026-06-08 21:51:46.257 | DEBUG   | src.client:validate_cookies:122 - 开始校验 Cookie...
2026-06-08 21:51:48.107 | SUCCESS | src.client:validate_cookies:147 - Cookie 校验成功: 用户处于登录状态
2026-06-08 21:51:48.108 | SUCCESS | src.client:_ensure_authenticated_session:311 - 成功加载有效 Cookie。UID: 409687284
2026-06-08 21:51:50.366 | INFO    | src.client:fetch_mobile_version:111 - 动态获取到 mobile 页面版本: 8f149328d
2026-06-08 21:51:50.368 | INFO    | src.client:_exchange_erm_token:321 - 正在交换机构 Token (ermLogin)...
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:43 - === HTTP Request Details ===
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:44 - Method: GET | URL: https://hbkjzy.qmx.chaoxing.com/pedestal/user/ermLogin
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:46 - Request Headers: {'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 (schild:c69a8a0f7107e385cfaa3a45194f99ef) (device:iPhone13,2) Language/zh-Hant com.ssreader.ChaoXingStudy/ChaoXingStudy_3_6.7.3_ios_phone_202602111700_314 (@Kalimdor)_14898949611323310882', 'Accept': 'application/json, text/plain, */*', 'Accept-Language': 'zh-CN,zh-Hans;q=0.9', 'Accept-Encoding': 'gzip, deflate, br', 'Connection': 'keep-alive', 'Referer': 'https://hbkjzy.qmx.chaoxing.com/mobile/?v=8f149328d'}
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:51 - === HTTP Response Details ===
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:52 - Status Code: 200
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:53 - Response Headers: {'Date': 'Mon, 08 Jun 2026 13:51:51 GMT', 'Content-Type': 'application/json', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Origin, Access-Control-Request-Method, Access-Control-Request-Headers', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Cache-Control': 'no-cache, no-store, max-age=0, must-revalidate', 'Pragma': 'no-cache', 'Expires': '0', 'Set-Cookie': 'route=27412792042a09c46b1f953f0e7f7471; Path=/'}
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:54 - Response Body: {"success":true,"code":20000,"message":"成功","data":{"token":"eyJhbGciOiJIUzUxMiJ9.eyJsb2dpbl91c2VyX2tleSI6Ijg5MjkwOWQ0LWFiMmItNGYxOS05NWU4LWJlMzFmNTAzNDM3MCJ9.zI8p8FsC6FwkZtfOTP4NAP5s0Nbv5ZPfJrU7_dREGvqmHx41iIyQG0Gt3GmBix0HifbiOWHYs-qNxczZac1WoA"}}
2026-06-08 21:51:51.716 | DEBUG   | src.client:log_http_details:55 - =============================
2026-06-08 21:51:51.716 | SUCCESS | src.client:_exchange_erm_token:341 - 成功获取 Token: eyJhbGciOiJIUzU...
2026-06-08 21:51:51.717 | INFO    | src.client:_get_student_role:353 - 正在获取学生角色信息 (getInfox)...
2026-06-08 21:51:51.977 | SUCCESS | src.client:_get_student_role:368 - 成功获取当前角色 ID: 4204d3304f78f805c890fa1b3eb10aa9
2026-06-08 21:51:51.977 | INFO    | src.client:_fetch_sign_metadata:381 - 正在拉取签到批次与规则数据...
2026-06-08 21:51:52.238 | DEBUG   | src.client:log_http_details:43 - === HTTP Request Details ===
2026-06-08 21:51:52.238 | DEBUG   | src.client:log_http_details:44 - Method: GET | URL: https://hbkjzy.qmx.chaoxing.com/housemaster/sg/roomCheckPunch/getStudentInfo?cqfs=1
2026-06-08 21:51:52.238 | DEBUG   | src.client:log_http_details:46 - Request Headers: {'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 (schild:c69a8a0f7107e385cfaa3a45194f99ef) (device:iPhone13,2) Language/zh-Hant com.ssreader.ChaoXingStudy/ChaoXingStudy_3_6.7.3_ios_phone_202602111700_314 (@Kalimdor)_14898949611323310882', 'Accept': 'application/json, text/plain, */*', 'Accept-Language': 'zh-CN,zh-Hans;q=0.9', 'Accept-Encoding': 'gzip, deflate, br', 'Connection': 'keep-alive', 'Referer': 'https://hbkjzy.qmx.chaoxing.com/mobile/?v=8f149328d'}
2026-06-08 21:51:52.238 | DEBUG   | src.client:log_http_details:51 - === HTTP Response Details ===
2026-06-08 21:51:52.238 | DEBUG   | src.client:log_http_details:52 - Status Code: 200
2026-06-08 21:51:52.238 | DEBUG   | src.client:log_http_details:53 - Response Headers: {'Date': 'Mon, 08 Jun 2026 13:51:52 GMT', 'Content-Type': 'application/json', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Origin, Access-Control-Request-Method, Access-Control-Request-Headers', 'X-Content-Type-Options': 'nosniff', 'X-XSS-Protection': '1; mode=block', 'Cache-Control': 'no-cache, no-store, max-age=0, must-revalidate', 'Pragma': 'no-cache', 'Expires': '0', 'Set-Cookie': 'route=2a61e665498e6233d91aea047d92dc42; Path=/'}
2026-06-08 21:51:52.239 | DEBUG   | src.client:log_http_details:54 - Response Body: {"success":false,"code":20001,"message":"今日无需打卡","data":{}}
2026-06-08 21:51:52.239 | DEBUG   | src.client:log_http_details:55 - =============================
2026-06-08 21:51:52.239 | INFO    | src.client:_fetch_sign_metadata:393 - 今日无需打卡
2026-06-08 21:51:53.253 | DEBUG   | src.client:log_http_details:43 - === HTTP Request Details ===
2026-06-08 21:51:53.253 | DEBUG   | src.client:log_http_details:44 - Method: POST | URL: https://api.day.app/push
2026-06-08 21:51:53.253 | DEBUG   | src.client:log_http_details:48 - Request Body: {'device_key': 'kGvnepp2u9vGpRGH2vpiMG', 'title': '寝室定位打卡', 'body': '信息：今日无需打卡', 'group': '超星自动签到'}
2026-06-08 21:51:53.253 | DEBUG   | src.client:log_http_details:51 - === HTTP Response Details ===
2026-06-08 21:51:53.253 | DEBUG   | src.client:log_http_details:52 - Status Code: 200
2026-06-08 21:51:53.254 | DEBUG   | src.client:log_http_details:53 - Response Headers: {'Server': 'nginx/1.18.0 (Ubuntu)', 'Date': 'Mon, 08 Jun 2026 13:51:53 GMT', 'Content-Type': 'application/json', 'Content-Length': '55', 'Connection': 'keep-alive', 'Access-Control-Allow-Origin': '*'}
2026-06-08 21:51:53.254 | DEBUG   | src.client:log_http_details:54 - Response Body: {"code":200,"message":"success","timestamp":1780926713}
2026-06-08 21:51:53.254 | DEBUG   | src.client:log_http_details:55 - =============================
2026-06-08 21:51:53.254 | SUCCESS | src.notifier:send_bark_notification:149 - Bark 消息推送成功
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:43 - === HTTP Request Details ===
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:44 - Method: GET | URL: https://api.weixin.qq.com/cgi-bin/token?grant_type=client_credential&appid=wx2aae0401b2d24931&secret=447916ef9efbef70867646f78ae9dd07
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:51 - === HTTP Response Details ===
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:52 - Status Code: 200
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:53 - Response Headers: {'Connection': 'keep-alive', 'Content-Type': 'application/json; encoding=utf-8', 'Date': 'Mon, 08 Jun 2026 13:51:54 GMT', 'Content-Length': '174'}
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:54 - Response Body: {"access_token":"104_WsdvuvV-QhQpVhau0rN6_zCn-iXN9GM5ObIaZ8gKoPi08oXMS6K_PfPBKD39KigPBQGGf9eoo7qZ41LQCzBP3DFvJ1fmYd2_13xnAgJeBxUJGnnsG8fCwOQCc6UBDGgADATVY","expires_in":7200}
2026-06-08 21:51:54.383 | DEBUG   | src.client:log_http_details:55 - =============================
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:43 - === HTTP Request Details ===
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:44 - Method: POST | URL: https://api.weixin.qq.com/cgi-bin/message/template/send?access_token=104_WsdvuvV-QhQpVhau0rN6_zCn-iXN9GM5ObIaZ8gKoPi08oXMS6K_PfPBKD39KigPBQGGf9eoo7qZ41LQCzBP3DFvJ1fmYd2_13xnAgJeBxUJGnnsG8fCwOQCc6UBDGgADATVY
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:48 - Request Body: {'touser': 'o7iqgvq0M1QiiLa7DsSydbcO5GdM', 'template_id': 'xZbMQQlcZjKTxz3d6xo5Z6byKt3_DwWmy3Ad46yUAn4', 'data': {'content': {'value': '今日无需打卡', 'color': '#173177'}}}
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:51 - === HTTP Response Details ===
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:52 - Status Code: 200
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:53 - Response Headers: {'Connection': 'keep-alive', 'Content-Type': 'application/json; encoding=utf-8', 'Date': 'Mon, 08 Jun 2026 13:51:55 GMT', 'Content-Length': '55'}
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:54 - Response Body: {"errcode":0,"errmsg":"ok","msgid":4552236576838778880}
2026-06-08 21:51:55.569 | DEBUG   | src.client:log_http_details:55 - =============================
2026-06-08 21:51:55.569 | SUCCESS | src.notifier:send_wechat_notification:86 - 微信测试号模板消息推送成功
